t,VRc,Cid
7.276409089078505e-002,4.605854,4
7.278793289656571e-002,4.608671,4
7.282654182790825e-002,4.613356,4
7.288780190469088e-002,4.618467,4
7.295001633103199e-002,4.619013,4
7.297990837317737e-002,4.617092,4
7.301794787265939e-002,4.613528,4
7.305683525001126e-002,4.610082,4
7.305752074118095e-002,4.610027,4
7.305889172352033e-002,4.609924,4
7.306163368819908e-002,4.609709,4
7.306711761755658e-002,4.60925,4
7.307808547627157e-002,4.608265,4
7.310002119370154e-002,4.606291,4
7.314389262856151e-002,4.602989,4
7.318643156485813e-002,4.601014,4
7.320751040460410e-002,4.600808,4
7.322320695048117e-002,4.601183,4
7.324109683986181e-002,4.602075,4
7.326168794324757e-002,4.603587,4
7.328402509546357e-002,4.605723,4
7.332024121570198e-002,4.609533,4
7.337795623175954e-002,4.613547,4
7.345951963199104e-002,4.613454,4
7.349578153788038e-002,4.611001,4
7.353792724773023e-002,4.607098,4
7.357890325922060e-002,4.603767,4
7.357960587054570e-002,4.603721,4
7.358382153849621e-002,4.603486,4
7.358944242909690e-002,4.603158,4
7.360068421029828e-002,4.602495,4
7.362316777270105e-002,4.601359,4
7.366813489750658e-002,4.600004,4
7.369932890808091e-002,4.600013,4
7.371707346487601e-002,4.600628,4
7.373368351084397e-002,4.601663,4
7.374954722644561e-002,4.602985,4
7.376483171207632e-002,4.604566,4
7.378913726901674e-002,4.607513,4
7.382848085518833e-002,4.61235,4
7.389081760001103e-002,4.617643,4
7.394917379339706e-002,4.618246,4
7.397828852047311e-002,4.6164,4
7.401641430253840e-002,4.612799,4
7.405323214656308e-002,4.609399,4
7.405393607736975e-002,4.609337,4
7.405534393898311e-002,4.609217,4
7.405815966220983e-002,4.608967,4
7.406379110866325e-002,4.608443,4
7.407505400157009e-002,4.607368,4
7.409757978738379e-002,4.60523,4
7.410017960587928e-002,4.60499,4
7.410537924287024e-002,4.604521,4
7.411577851685215e-002,4.60363,4
7.413657706481598e-002,4.602164,4
7.417817416074365e-002,4.600285,4
7.420501106166523e-002,4.599939,4
7.422132829467575e-002,4.60029,4
7.423881791339659e-002,4.601163,4
7.426083804666123e-002,4.602789,4
7.428264253033808e-002,4.604888,4
7.431800894549301e-002,4.608675,4
7.437445161888581e-002,4.612753,4
7.445585857160329e-002,4.612882,4
7.449081879242488e-002,4.610564,4
7.453218363860531e-002,4.60674,4
7.457301138224488e-002,4.603439,4
7.457370834594813e-002,4.603394,4
7.457789012816765e-002,4.603162,4
7.458346583779367e-002,4.602833,4
7.459461725704572e-002,4.602149,4
7.461692009554982e-002,4.600908,4
7.466152577255802e-002,4.599252,4
7.469550405438222e-002,4.599,4
7.471422303468404e-002,4.599511,4
7.473017399408151e-002,4.600403,4
7.474520749758340e-002,4.601578,4
7.476321826061386e-002,4.603361,4
7.478651399401858e-002,4.606114,4
7.482425567798162e-002,4.610778,4
7.488423753480489e-002,4.615695,4
7.496466513530757e-002,4.616065,4
7.500062972365644e-002,4.613673,4
7.504174754867900e-002,4.609861,4
7.508117294957500e-002,4.606652,4
7.508184127244925e-002,4.606608,4
7.508585120969473e-002,4.606385,4
7.509119779268871e-002,4.606075,4
7.510189095867666e-002,4.605449,4
7.512327729065256e-002,4.604358,4
7.516604995460437e-002,4.603008,4
7.519868700582157e-002,4.60293,4
7.521659429967371e-002,4.603488,4
7.523310779046438e-002,4.604454,4
7.524832909647981e-002,4.605663,4
7.526437893683868e-002,4.607254,4
7.528840120384599e-002,4.61006,4
7.532729596077602e-002,4.614686,4
7.538897560358918e-002,4.619747,4
7.544722047003470e-002,4.620275,4
7.547660223640289e-002,4.618408,4
7.551538652125960e-002,4.614738,4
7.555229325873733e-002,4.611302,4
7.555302193490229e-002,4.611238,4
7.555447928723222e-002,4.61111,4
7.555739399189207e-002,4.610846,4
7.556322340121177e-002,4.610293,4
7.557488221985119e-002,4.609171,4
7.559429957831061e-002,4.607332,4
7.559680243428910e-002,4.607101,4
7.560180814624606e-002,4.606653,4
7.561181957016001e-002,4.605789,4
7.563184241798790e-002,4.604331,4
7.567188811364367e-002,4.602373,4
7.570039028957090e-002,4.601883,4
7.571786644564377e-002,4.602187,4
7.573463743080849e-002,4.602955,4
7.575306851329211e-002,4.60422,4
7.576999639761131e-002,4.605751,4
7.579752747536492e-002,4.608733,4
7.584194800757323e-002,4.613227,4
7.591156007912876e-002,4.61726,4
7.595101904029042e-002,4.616561,4
7.597799276787351e-002,4.614378,4
7.600916623691184e-002,4.611398,4
7.603900513008254e-002,4.608698,4
7.603980720692372e-002,4.60863,4
7.604141136060606e-002,4.608499,4
7.604461966797077e-002,4.608219,4
7.605103628270019e-002,4.60762,4
7.606386951215902e-002,4.606389,4
7.608267871598648e-002,4.604609,4
7.608489815970275e-002,4.604404,4
7.608933704713528e-002,4.603999,4
7.609821482200033e-002,4.603191,4
7.611597037173044e-002,4.601699,4
7.615148147119068e-002,4.599377,4
7.618748045572370e-002,4.598062,4
7.620828276780725e-002,4.598014,4
7.622378833607182e-002,4.598468,4
7.624180347661001e-002,4.599458,4
7.626195122789420e-002,4.601035,4
7.628445335073977e-002,4.60329,4
7.632093234887154e-002,4.607273,4
7.637903960302409e-002,4.611487,4
7.646024412417675e-002,4.611526,4
7.649620985004606e-002,4.609109,4
7.653796801526439e-002,4.605244,4
7.657854302271654e-002,4.601948,4
7.657923618530327e-002,4.601903,4
7.658339516082365e-002,4.601672,4
7.658894046151749e-002,4.601348,4
7.660003106290517e-002,4.600691,4
7.662221226568053e-002,4.599551,4
7.666657467123124e-002,4.598153,4
7.669859810798337e-002,4.598105,4
7.671652796432507e-002,4.598693,4
7.673302812976056e-002,4.599689,4
7.674816054083095e-002,4.600924,4
7.676431628138240e-002,4.602566,4
7.678829934066338e-002,4.605436,4
7.682713194417341e-002,4.610188,4
7.688872042429218e-002,4.615385,4
7.694984634760289e-002,4.615971,4
7.697952965025691e-002,4.614076,4
7.701761768762723e-002,4.610501,4
7.705584446664499e-002,4.607072,4
7.705653428872658e-002,4.607016,4
7.705791393288979e-002,4.606907,4
7.706067322121618e-002,4.606682,4
7.706619179786897e-002,4.606204,4
7.707722895117457e-002,4.605182,4
7.709930325778575e-002,4.603162,4
7.714345187100810e-002,4.599915,4
7.719125996583466e-002,4.59789,4
7.721107403497766e-002,4.597809,4
7.722625551056304e-002,4.598274,4
7.724509945176199e-002,4.599315,4
7.726317807050941e-002,4.600722,4
7.728644863850429e-002,4.603027,4
7.732415033245169e-002,4.607006,4
7.738407306332573e-002,4.611348,4
7.744627772522401e-002,4.611561,4
7.747643248085770e-002,4.609588,4
7.751540016806910e-002,4.605935,4
7.755554888022670e-002,4.602353,4
7.755627157805083e-002,4.602294,4
7.755771697369909e-002,4.602181,4
7.756060776499561e-002,4.601948,4
7.756638934758865e-002,4.601451,4
7.757795251277473e-002,4.600388,4
7.760107884314689e-002,4.598295,4
7.764733150389122e-002,4.59489,4
7.768822945088773e-002,4.593141,4
7.770883491116942e-002,4.593038,4
7.772420418852244e-002,4.593475,4
7.774230930648893e-002,4.594457,4
7.776213963140563e-002,4.595999,4
7.778475979278963e-002,4.598259,4
7.782142680030070e-002,4.602258,4
7.787981417158237e-002,4.60649,4
7.796077494691286e-002,4.606526,4
7.799667187883434e-002,4.604115,4
7.803831393286331e-002,4.600263,4
7.807876539102131e-002,4.596978,4
7.807945562771285e-002,4.596933,4
7.808359704786211e-002,4.596701,4
7.808911894139445e-002,4.596379,4
7.810016272845914e-002,4.595724,4
7.812225030258851e-002,4.594585,4
7.816642545084727e-002,4.593187,4
7.819867213920499e-002,4.593133,4
7.821658320581866e-002,4.593717,4
7.823309446738155e-002,4.594712,4
7.824830090600557e-002,4.59595,4
7.826436845796909e-002,4.59758,4
7.828838416774124e-002,4.600448,4
7.832726853050544e-002,4.605193,4
7.838893293064470e-002,4.610392,4
7.844931881157521e-002,4.610989,4
7.847894163295895e-002,4.609108,4
7.851722958574572e-002,4.605512,4
7.855499265022409e-002,4.602093,4
7.855569096018165e-002,4.602035,4
7.855708758009677e-002,4.601922,4
7.855988081992703e-002,4.601687,4
7.856546729958752e-002,4.60119,4
7.857664025890851e-002,4.600136,4
7.859898617755048e-002,4.598079,4
7.864367801483445e-002,4.594813,4
7.869233335020516e-002,4.592807,4
7.871186902952911e-002,4.592761,4
7.872724531474258e-002,4.593265,4
7.874632438702052e-002,4.594357,4
7.876363363747807e-002,4.595737,4
7.878718943171229e-002,4.598109,4
7.882534417958041e-002,4.602169,4
7.888593580733634e-002,4.606614,4
7.894573058325093e-002,4.606879,4
7.897543294170979e-002,4.604954,4
7.901447865056770e-002,4.601277,4
7.905322216357667e-002,4.597732,4
7.905395840141263e-002,4.597669,4
7.905543087708455e-002,4.597546,4
7.905837582842840e-002,4.597289,4
7.906426573111609e-002,4.596749,4
7.907604553649149e-002,4.595632,4
7.909960514724226e-002,4.593437,4
7.912464203942135e-002,4.591406,4
7.916474964707533e-002,4.589246,4
7.920634108533950e-002,4.588469,4
7.922232750179774e-002,4.588789,4
7.924002915302673e-002,4.589736,4
7.926128992363268e-002,4.591387,4
7.928337764411980e-002,4.593601,4
7.931919604528473e-002,4.597574,4
7.937631636914756e-002,4.601884,4
7.945694248869586e-002,4.602169,4
7.949135596631843e-002,4.599911,4
7.953204567404440e-002,4.596158,4
7.957221427187518e-002,4.592916,4
7.957289607325839e-002,4.592872,4
7.957698688155768e-002,4.592644,4
7.958244129262339e-002,4.592321,4
7.959335011475481e-002,4.591645,4
7.961516775901767e-002,4.590396,4
7.965880304754339e-002,4.588668,4
7.969432012934295e-002,4.588296,4
7.971334308924853e-002,4.588755,4
7.972907960281847e-002,4.589594,4
7.974496335147617e-002,4.590801,4
7.976312744288475e-002,4.592564,4
7.978636630916845e-002,4.595273,4
7.982401762163695e-002,4.599869,4
7.988386583958426e-002,4.604809,4
7.995551648801647e-002,4.605221,4
7.998764577536636e-002,4.603086,4
8.002559449670217e-002,4.599643,4
8.006998446117973e-002,4.596219,4
8.007061789019075e-002,4.596182,4
8.007441846425686e-002,4.596001,4
8.007948589634502e-002,4.595739,4
8.008962076052131e-002,4.595176,4
8.010989048887392e-002,4.594083,4
8.015042994557911e-002,4.592477,4
8.018904087545604e-002,4.591971,4
8.020943364483595e-002,4.592381,4
8.022465534868012e-002,4.593154,4
8.024285844381743e-002,4.594518,4
8.026234411025796e-002,4.596407,4
8.028509236961130e-002,4.59908,4
8.032196332988045e-002,4.603662,4
8.038065418262472e-002,4.608583,4
8.046130250403114e-002,4.609138,4
8.049637173112428e-002,4.606852,4
8.053703980760719e-002,4.602867,4
8.054324434178860e-002,4.60226,4
8.055565341015140e-002,4.601045,4
8.058047154687702e-002,4.598672,4
8.062333941103646e-002,4.595072,4
8.066990644845669e-002,4.592403,4
8.070423144865190e-002,4.591703,4
8.072074315483452e-002,4.591991,4
8.073810953789436e-002,4.59284,4
8.076057358751748e-002,4.594486,4
8.078221228242179e-002,4.596566,4
8.081731395669631e-002,4.600351,4
8.087335882647627e-002,4.604478,4
8.095443292580372e-002,4.604725,4
8.098871126816924e-002,4.60248,4
8.102957366596053e-002,4.598712,4
8.107014659337475e-002,4.595442,4
8.107083699527244e-002,4.595398,4
8.107497940665860e-002,4.595169,4
8.108050262184015e-002,4.594841,4
8.109154905220325e-002,4.59415,4
8.111364191292945e-002,4.592863,4
8.115782763438187e-002,4.591057,4
8.119351061369728e-002,4.590643,4
8.121274208407341e-002,4.59109,4
8.122833187716401e-002,4.591916,4
8.124479666025423e-002,4.593168,4
8.126306543265109e-002,4.594949,4
8.128626546859220e-002,4.597672,4
8.132385506336148e-002,4.602305,4
8.138361196749033e-002,4.607212,4
8.146414514918357e-002,4.607615,4
8.150000485995096e-002,4.605242,4
8.154107421586010e-002,4.601444,4
8.158042321997430e-002,4.598252,4
8.158109085459768e-002,4.598209,4
8.158509666233797e-002,4.597987,4
8.159043773932503e-002,4.59768,4
8.160111989329914e-002,4.597055,4
8.162248420124738e-002,4.595967,4
8.166521281714384e-002,4.594615,4
8.169811876718187e-002,4.594537,4
8.171617038622389e-002,4.595102,4
8.173259439808289e-002,4.596079,4
8.174944037752534e-002,4.597439,4
8.176479199797182e-002,4.598987,4
8.178907270978862e-002,4.601869,4
8.182837695047883e-002,4.606589,4
8.189065617771804e-002,4.611757,4
8.194722480884280e-002,4.61231,4
8.197632143998888e-002,4.610471,4
8.201504709552007e-002,4.606804,4
8.205094258293245e-002,4.603426,4
8.205167796432400e-002,4.603359,4
8.205314872710710e-002,4.603226,4
8.205609025267330e-002,4.602951,4
8.206197330380569e-002,4.602386,4
8.207373940607048e-002,4.601237,4
8.209230512642886e-002,4.599441,4
8.211611411495796e-002,4.597376,4
8.216159288924257e-002,4.59451,4
8.219916572492793e-002,4.593411,4
8.221695162265884e-002,4.593571,4
8.223353706659690e-002,4.594234,4
8.224923738330127e-002,4.595209,4
8.226471654767131e-002,4.596495,4
8.228895005622787e-002,4.598972,4
8.232817953496115e-002,4.603119,4
8.239034942519599e-002,4.607629,4
8.244443506281661e-002,4.607845,4
8.247316049959319e-002,4.605976,4
8.251197210706274e-002,4.60229,4
8.254859879737926e-002,4.598801,4
8.254936352185101e-002,4.59873,4
8.255089297079449e-002,4.598586,4
8.255395186868145e-002,4.598292,4
8.256006966445538e-002,4.597697,4
8.257230525600323e-002,4.596511,4
8.257378930557618e-002,4.596367,4
8.257675740472210e-002,4.596079,4
8.258269360301393e-002,4.5955,4
8.259456599959759e-002,4.594362,4
8.261495158011027e-002,4.592591,4
8.265572274113561e-002,4.589942,4
8.269520694469033e-002,4.588645,4
8.271400210237562e-002,4.588727,4
8.272989926081309e-002,4.5893,4
8.274514618625983e-002,4.590204,4
8.276319545464274e-002,4.591668,4
8.278647690794012e-002,4.594029,4
8.282419589998279e-002,4.598111,4
8.288414420838390e-002,4.60256,4
8.294840863934369e-002,4.602798,4
8.297885847601748e-002,4.600797,4
8.301730383785422e-002,4.597222,4
8.305807475412157e-002,4.593702,4
8.305877202962667e-002,4.593649,4
8.306016658063686e-002,4.593552,4
8.306295568265727e-002,4.593347,4
8.306853388669809e-002,4.592912,4
8.307969029477971e-002,4.591973,4
8.310200311094296e-002,4.590103,4
8.314662874326945e-002,4.587032,4
8.318775428137594e-002,4.585403,4
8.320848456749794e-002,4.585345,4
8.322394030109200e-002,4.585817,4
8.324198828487182e-002,4.586833,4
8.326202006821126e-002,4.588431,4
8.328456532210908e-002,4.590728,4
8.332111302656903e-002,4.594786,4
8.337932268681750e-002,4.599108,4
8.346039366755462e-002,4.599248,4
8.349612434400858e-002,4.596869,4
8.353761884454733e-002,4.59304,4
8.357784824569003e-002,4.589786,4
8.357853478875138e-002,4.589741,4
8.358265404711950e-002,4.589513,4
8.358814639161030e-002,4.589195,4
8.359913108059192e-002,4.588546,4
8.362110045855516e-002,4.587411,4
8.366503921448162e-002,4.586002,4
8.369776296691173e-002,4.585932,4
8.371590508169745e-002,4.586517,4
8.373226476642591e-002,4.587509,4
8.374885487290461e-002,4.588874,4
8.376457437127072e-002,4.590487,4
8.378871892571513e-002,4.593409,4
8.382780748263784e-002,4.598228,4
8.388977111753318e-002,4.603518,4
8.394956579973818e-002,4.604156,4
8.397907013471112e-002,4.602293,4
8.401731741796012e-002,4.598703,4
8.405457550597045e-002,4.595316,4
8.405527363949790e-002,4.595257,4
8.405666990655281e-002,4.595142,4
8.405946244066262e-002,4.594904,4
8.406504750888223e-002,4.594402,4
8.407621764532146e-002,4.593345,4
8.409855791819991e-002,4.591243,4
8.413219162343082e-002,4.58861,4
8.418383479833629e-002,4.586049,4
8.420832601581600e-002,4.58574,4
8.422382090174473e-002,4.586119,4
8.424184307687227e-002,4.58705,4
8.426196597940790e-002,4.588562,4
8.428447734475100e-002,4.590754,4
8.432097106665334e-002,4.594645,4
8.437910027029248e-002,4.598743,4
8.446080879943362e-002,4.598684,4
8.449743489952170e-002,4.596214,4
8.453970590779149e-002,4.592312,4
8.458038888786428e-002,4.589019,4
8.458108784494232e-002,4.588974,4
8.458528158741062e-002,4.588743,4
8.459087324403501e-002,4.588423,4
8.460205655728380e-002,4.58778,4
8.462442318378136e-002,4.586697,4
8.466915643677649e-002,4.585467,4
8.469984489944089e-002,4.585564,4
8.471745886726578e-002,4.586226,4
8.473414695514166e-002,4.587324,4
8.475219762954731e-002,4.588907,4
8.476857839703743e-002,4.590687,4
8.479522505601865e-002,4.594047,4
8.483825993080539e-002,4.599247,4
8.490591630755788e-002,4.604562,4
8.494994798532043e-002,4.604626,4
8.497696804333504e-002,4.60274,4
8.501153137993205e-002,4.599502,4
8.505389298510682e-002,4.595644,4
8.505452955295706e-002,4.59559,4
8.505580268865752e-002,4.595484,4
8.505834896005844e-002,4.595265,4
8.506344150286030e-002,4.594805,4
8.507362658846401e-002,4.593838,4
8.509399675967143e-002,4.591895,4
8.512335931246368e-002,4.58941,4
8.516722912756779e-002,4.586777,4
8.519984828919570e-002,4.585934,4
8.521746139979290e-002,4.586123,4
8.523415000160516e-002,4.586802,4
8.525220303908836e-002,4.587948,4
8.526858720516856e-002,4.589345,4
8.529523936078080e-002,4.592108,4
8.533828286296870e-002,4.596401,4
8.540595148852655e-002,4.600481,4
8.544777292011127e-002,4.599963,4
8.547510256542197e-002,4.597872,4
8.550818535930109e-002,4.594741,4
8.554285555030763e-002,4.591595,4
8.554362404613541e-002,4.59153,4
8.554516103779097e-002,4.591403,4
8.554823502110211e-002,4.591134,4
8.555438298772437e-002,4.590562,4
8.556667892096889e-002,4.58939,4
8.558622909963534e-002,4.587547,4
8.558855729767682e-002,4.587334,4
8.559321369375979e-002,4.586912,4
8.560252648592572e-002,4.586084,4
8.562115207025756e-002,4.584604,4
8.565840323892124e-002,4.582426,4
8.569149695155533e-002,4.581501,4
8.571124947196156e-002,4.581633,4
8.572647397000650e-002,4.582207,4
8.574536983932347e-002,4.583387,4
8.576327864472322e-002,4.584914,4
8.578661218720786e-002,4.587405,4
8.582441394683438e-002,4.591691,4
8.588448459615557e-002,4.596339,4
8.595154191626162e-002,4.596623,4
8.598244639421759e-002,4.594574,4
8.602020116171484e-002,4.591096,4
8.606120892474026e-002,4.587709,4
8.606187765521543e-002,4.587664,4
8.606589003806650e-002,4.587413,4
8.607123988186792e-002,4.58705,4
8.608193956947076e-002,4.586263,4
8.610333894467644e-002,4.584686,4
8.614613769508780e-002,4.582129,4
8.618733601833876e-002,4.580809,4
8.620817635003163e-002,4.580881,4
8.622370820877429e-002,4.581442,4
8.624170604925981e-002,4.582551,4
8.626191493382297e-002,4.584265,4
8.628439431649995e-002,4.58666,4
8.632083708657293e-002,4.590864,4
8.637889032474547e-002,4.595376,4
8.645997533890486e-002,4.595696,4
8.649536337558209e-002,4.593369,4
8.653653571250597e-002,4.589576,4
8.657640734551797e-002,4.586364,4
8.657708677507695e-002,4.586321,4
8.658116335243077e-002,4.586098,4
8.658659878890253e-002,4.585784,4
8.659746966184605e-002,4.585142,4
8.661921140773309e-002,4.583999,4
8.666269489950716e-002,4.582539,4
8.669631755535916e-002,4.582407,4
8.671482832215979e-002,4.58297,4
8.673092654064184e-002,4.583918,4
8.674647755754160e-002,4.585176,4
8.676369059273187e-002,4.586925,4
8.678728204123849e-002,4.589765,4
8.682549339211715e-002,4.594529,4
8.688616844212094e-002,4.599692,4
8.695375277789634e-002,4.600229,4
8.698475937121207e-002,4.598199,4
8.702215244268459e-002,4.594757,4
8.706218922907121e-002,4.591473,4
8.706284071298097e-002,4.591429,4
8.706674961643957e-002,4.591192,4
8.707196148771769e-002,4.590849,4
8.708238523027394e-002,4.590106,4
8.710323271538643e-002,4.588609,4
8.714492768561143e-002,4.586173,4
8.718646947797976e-002,4.584867,4
